filename,x_norm,y_norm,video_id,frame_idx,timestamp,confidence,auto_labeled,aug_type
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_brightness_0.7.png,0.200000,0.817130,unknown,0,0.0,1.0000,True,brightness_0.7
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_brightness_1.3.png,0.200000,0.817130,unknown,0,0.0,1.0000,True,brightness_1.3
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_noise.png,0.200000,0.817130,unknown,0,0.0,1.0000,True,noise
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_flip.png,0.800000,0.817130,unknown,0,0.0,1.0000,True,flip
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_zoom.png,0.245367,0.775823,unknown,0,0.0,1.0000,True,zoom
57ee6e06-59af-4054-8e10-e3c4eb643d57_jpg.rf.620f30befc906a87e98baf880afc6aad_aug_maskedpan.png,0.090104,0.664352,unknown,0,0.0,1.0000,True,maskedpan
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_original.png,0.494531,0.651389,unknown,0,0.0,1.0000,True,original
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_brightness_0.7.png,0.494531,0.651389,unknown,0,0.0,1.0000,True,brightness_0.7
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_brightness_1.3.png,0.494531,0.651389,unknown,0,0.0,1.0000,True,brightness_1.3
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_noise.png,0.494531,0.651389,unknown,0,0.0,1.0000,True,noise
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_flip.png,0.505469,0.651389,unknown,0,0.0,1.0000,True,flip
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_shift.png,0.519708,0.612740,unknown,0,0.0,1.0000,True,shift
586be336-a052-47a6-9d6f-3ed421a663dd_jpg.rf.b0ec285fc90d669351022a1d51836ea5_aug_zoom.png,0.442823,0.613356,unknown,0,0.0,1.0000,True,zoom
606d6fdc-3039-4e79-9241-85e46e07e6fb_jpg.rf.638462c6ed951ec4478ed8055b1485d5_aug_original.png,0.459375,0.636111,unknown,0,0.0,1.0000,True,original
606d6fdc-3039-4e79-9241-85e46e07e6fb_jpg.rf.638462c6ed951ec4478ed8055b1485d5_aug_brightness_0.7.png,0.459375,0.636111,unknown,0,0.0,1.0000,True,brightness_0.7
606d6fdc-3039-4e79-9241-85e46e07e6fb_jpg.rf.638462c6ed951ec4478ed8055b1485d5_aug_brightness_1.3.png,0.459375,0.636111,unknown,0,0.0,1.0000,True,brightness_1.3
606d6fdc-3039-4e79-9241-85e46e07e6fb_jpg.rf.638462c6ed951ec4478ed8055b1485d5_aug_noise.png,0.459375,0.636111,unknown,0,0.0,1.0000,True,noise
703aa4f5-6798-4ea3-b14a-d5f6f5a9a2b3_jpg.rf.7593a122f885b0982e9d6b293515825f_aug_original.png,0.477344,0.622685,unknown,0,0.0,1.0000,True,original
703aa4f5-6798-4ea3-b14a-d5f6f5a9a2b3_jpg.rf.7593a122f885b0982e9d6b293515825f_aug_brightness_0.7.png,0.477344,0.622685,unknown,0,0.0,1.0000,True,brightness_0.7
703aa4f5-6798-4ea3-b14a-d5f6f5a9a2b3_jpg.rf.7593a122f885b0982e9d6b293515825f_aug_brightness_1.3.png,0.477344,0.622685,unknown,0,0.0,1.0000,True,brightness_1.3
703aa4f5-6798-4ea3-b14a-d5f6f5a9a2b3_jpg.rf.7593a122f885b0982e9d6b293515825f_aug_noise.png,0.477344,0.622685,unknown,0,0.0,1.0000,True,noise
7b7c1da7-f839-47ad-9fa5-da1325615fdf_jpg.rf.d2945c0e91c8896f621f9cc199593e5e_aug_original.png,0.564844,0.404630,unknown,0,0.0,1.0000,True,original
7b7c1da7-f839-47ad-9fa5-da1325615fdf_jpg.rf.d2945c0e91c8896f621f9cc199593e5e_aug_brightness_0.7.png,0.564844,0.404630,unknown,0,0.0,1.0000,True,brightness_0.7
7b7c1da7-f839-47ad-9fa5-da1325615fdf_jpg.rf.d2945c0e91c8896f621f9cc199593e5e_aug_brightness_1.3.png,0.564844,0.404630,unknown,0,0.0,1.0000,True,brightness_1.3
7b7c1da7-f839-47ad-9fa5-da1325615fdf_jpg.rf.d2945c0e91c8896f621f9cc199593e5e_aug_noise.png,0.564844,0.404630,unknown,0,0.0,1.0000,True,noise
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_original.png,0.265625,0.954167,unknown,0,0.0,1.0000,True,original
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_brightness_0.7.png,0.265625,0.954167,unknown,0,0.0,1.0000,True,brightness_0.7
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_brightness_1.3.png,0.265625,0.954167,unknown,0,0.0,1.0000,True,brightness_1.3
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_noise.png,0.265625,0.954167,unknown,0,0.0,1.0000,True,noise
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_flip.png,0.734375,0.954167,unknown,0,0.0,1.0000,True,flip
83pzqcbfb6g21_jpg.rf.ceb0daef41963a9804a823c55f2ddefd_aug_zoom.png,0.357895,0.935474,unknown,0,0.0,1.0000,True,zoom
a-1-_mp4-84_jpg.rf.19f1d5ffb58c40aedcc6f3bb560514fd_aug_original.png,0.472396,0.611574,unknown,0,0.0,1.0000,True,original
a-1-_mp4-84_jpg.rf.19f1d5ffb58c40aedcc6f3bb560514fd_aug_brightness_0.7.png,0.472396,0.611574,unknown,0,0.0,1.0000,True,brightness_0.7
a-1-_mp4-84_jpg.rf.19f1d5ffb58c40aedcc6f3bb560514fd_aug_brightness_1.3.png,0.472396,0.611574,unknown,0,0.0,1.0000,True,brightness_1.3
a-1-_mp4-84_jpg.rf.19f1d5ffb58c40aedcc6f3bb560514fd_aug_noise.png,0.472396,0.611574,unknown,0,0.0,1.0000,True,noise
ab5f61b6-7693-44aa-911b-1bb7df8129f8_jpg.rf.522db9ae63cffd0971aebf280fb0456a_aug_original.png,0.521875,0.550000,unknown,0,0.0,1.0000,True,original
ab5f61b6-7693-44aa-911b-1bb7df8129f8_jpg.rf.522db9ae63cffd0971aebf280fb0456a_aug_brightness_0.7.png,0.521875,0.550000,unknown,0,0.0,1.0000,True,brightness_0.7
ab5f61b6-7693-44aa-911b-1bb7df8129f8_jpg.rf.522db9ae63cffd0971aebf280fb0456a_aug_brightness_1.3.png,0.521875,0.550000,unknown,0,0.0,1.0000,True,brightness_1.3
ab5f61b6-7693-44aa-911b-1bb7df8129f8_jpg.rf.522db9ae63cffd0971aebf280fb0456a_aug_noise.png,0.521875,0.550000,unknown,0,0.0,1.0000,True,noise
Best-Fortnite-Skins-2-_jpg.rf.1350cd609617b18f0c23368609509e05_aug_original.png,0.516667,0.527315,unknown,0,0.0,1.0000,True,original
Best-Fortnite-Skins-2-_jpg.rf.1350cd609617b18f0c23368609509e05_aug_brightness_0.7.png,0.516667,0.527315,unknown,0,0.0,1.0000,True,brightness_0.7
Best-Fortnite-Skins-2-_jpg.rf.1350cd609617b18f0c23368609509e05_aug_brightness_1.3.png,0.516667,0.527315,unknown,0,0.0,1.0000,True,brightness_1.3
Best-Fortnite-Skins-2-_jpg.rf.1350cd609617b18f0c23368609509e05_aug_noise.png,0.516667,0.527315,unknown,0,0.0,1.0000,True,noise
Captsharjsure_jpg.rf.242491036265302652134e74950fcc1b_aug_original.png,0.462760,0.478241,unknown,0,0.0,1.0000,True,original
Captsharjsure_jpg.rf.242491036265302652134e74950fcc1b_aug_brightness_0.7.png,0.462760,0.478241,unknown,0,0.0,1.0000,True,brightness_0.7
Captsharjsure_jpg.rf.242491036265302652134e74950fcc1b_aug_brightness_1.3.png,0.462760,0.478241,unknown,0,0.0,1.0000,True,brightness_1.3
Captsharjsure_jpg.rf.242491036265302652134e74950fcc1b_aug_noise.png,0.462760,0.478241,unknown,0,0.0,1.0000,True,noise
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_original.png,0.145313,0.334259,unknown,0,0.0,1.0000,True,original
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_brightness_0.7.png,0.145313,0.334259,unknown,0,0.0,1.0000,True,brightness_0.7
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_brightness_1.3.png,0.145313,0.334259,unknown,0,0.0,1.0000,True,brightness_1.3
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_noise.png,0.145313,0.334259,unknown,0,0.0,1.0000,True,noise
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_flip.png,0.854688,0.334259,unknown,0,0.0,1.0000,True,flip
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_zoom.png,0.167568,0.385684,unknown,0,0.0,1.0000,True,zoom
Capwatture_jpg.rf.0eb2335577862b61bea10bb2e3be1cc4_aug_maskedpan.png,0.133854,0.401852,unknown,0,0.0,1.0000,True,maskedpan
download-12-_png_jpg.rf.151c03e6a81a028d0d09c0bda4f05ed1_aug_original.png,0.609375,0.590278,unknown,0,0.0,1.0000,True,original
download-12-_png_jpg.rf.151c03e6a81a028d0d09c0bda4f05ed1_aug_brightness_0.7.png,0.609375,0.590278,unknown,0,0.0,1.0000,True,brightness_0.7
download-12-_png_jpg.rf.151c03e6a81a028d0d09c0bda4f05ed1_aug_brightness_1.3.png,0.609375,0.590278,unknown,0,0.0,1.0000,True,brightness_1.3
download-12-_png_jpg.rf.151c03e6a81a028d0d09c0bda4f05ed1_aug_noise.png,0.609375,0.590278,unknown,0,0.0,1.0000,True,noise
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_original.png,0.549219,0.674074,unknown,0,0.0,1.0000,True,original
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_brightness_0.7.png,0.549219,0.674074,unknown,0,0.0,1.0000,True,brightness_0.7
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_brightness_1.3.png,0.549219,0.674074,unknown,0,0.0,1.0000,True,brightness_1.3
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_noise.png,0.549219,0.674074,unknown,0,0.0,1.0000,True,noise
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_flip.png,0.450781,0.674074,unknown,0,0.0,1.0000,True,flip
download_1__png_jpg.rf.46f41250ffc19fa5105fa622654646cd_aug_zoom.png,0.438352,0.594002,unknown,0,0.0,1.0000,True,zoom
download_png_jpg.rf.cdfc7143a4c13c66ab314d025298b043_aug_original.png,0.480729,0.518056,unknown,0,0.0,1.0000,True,original
download_png_jpg.rf.cdfc7143a4c13c66ab314d025298b043_aug_brightness_0.7.png,0.480729,0.518056,unknown,0,0.0,1.0000,True,brightness_0.7
download_png_jpg.rf.cdfc7143a4c13c66ab314d025298b043_aug_brightness_1.3.png,0.480729,0.518056,unknown,0,0.0,1.0000,True,brightness_1.3
download_png_jpg.rf.cdfc7143a4c13c66ab314d025298b043_aug_noise.png,0.480729,0.518056,unknown,0,0.0,1.0000,True,noise
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_original.png,0.160938,0.474537,unknown,0,0.0,1.0000,True,original
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_brightness_0.7.png,0.160938,0.474537,unknown,0,0.0,1.0000,True,brightness_0.7
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_brightness_1.3.png,0.160938,0.474537,unknown,0,0.0,1.0000,True,brightness_1.3
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_noise.png,0.160938,0.474537,unknown,0,0.0,1.0000,True,noise
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_flip.png,0.839063,0.474537,unknown,0,0.0,1.0000,True,flip
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_zoom.png,0.207105,0.610846,unknown,0,0.0,1.0000,True,zoom
images-15-_png_jpg.rf.980f085ce9e5c30e0c51daa05421cc76_aug_maskedpan.png,0.475521,0.517130,unknown,0,0.0,1.0000,True,maskedpan
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_original.png,0.238021,0.544444,unknown,0,0.0,1.0000,True,original
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_brightness_0.7.png,0.238021,0.544444,unknown,0,0.0,1.0000,True,brightness_0.7
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_brightness_1.3.png,0.238021,0.544444,unknown,0,0.0,1.0000,True,brightness_1.3
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_noise.png,0.238021,0.544444,unknown,0,0.0,1.0000,True,noise
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_flip.png,0.761979,0.544444,unknown,0,0.0,1.0000,True,flip
images-17-_png_jpg.rf.b1a604fbd5ca825952949c9ffceedeb9_aug_zoom.png,0.254494,0.561677,unknown,0,0.0,1.0000,True,zoom
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_original.png,0.298177,0.712963,unknown,0,0.0,1.0000,True,original
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_brightness_0.7.png,0.298177,0.712963,unknown,0,0.0,1.0000,True,brightness_0.7
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_brightness_1.3.png,0.298177,0.712963,unknown,0,0.0,1.0000,True,brightness_1.3
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_noise.png,0.298177,0.712963,unknown,0,0.0,1.0000,True,noise
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_flip.png,0.701823,0.712963,unknown,0,0.0,1.0000,True,flip
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_zoom.png,0.363723,0.650113,unknown,0,0.0,1.0000,True,zoom
images-27-_png_jpg.rf.4330a5d837e26bc6c7d8b05f6a72ee5e_aug_maskedpan.png,0.284635,0.735185,unknown,0,0.0,1.0000,True,maskedpan
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_original.png,0.430208,0.701852,unknown,0,0.0,1.0000,True,original
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_brightness_0.7.png,0.430208,0.701852,unknown,0,0.0,1.0000,True,brightness_0.7
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_brightness_1.3.png,0.430208,0.701852,unknown,0,0.0,1.0000,True,brightness_1.3
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_noise.png,0.430208,0.701852,unknown,0,0.0,1.0000,True,noise
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_flip.png,0.569792,0.701852,unknown,0,0.0,1.0000,True,flip
images-29-_png_jpg.rf.fb8e231943e34b9509da630b2022c388_aug_zoom.png,0.276211,0.586118,unknown,0,0.0,1.0000,True,zoom
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_original.png,0.478385,0.655093,unknown,0,0.0,1.0000,True,original
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_brightness_0.7.png,0.478385,0.655093,unknown,0,0.0,1.0000,True,brightness_0.7
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_brightness_1.3.png,0.478385,0.655093,unknown,0,0.0,1.0000,True,brightness_1.3
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_noise.png,0.478385,0.655093,unknown,0,0.0,1.0000,True,noise
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_flip.png,0.521615,0.655093,unknown,0,0.0,1.0000,True,flip
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_zoom.png,0.503265,0.637824,unknown,0,0.0,1.0000,True,zoom
images-38-_png_jpg.rf.f3246ee2f40a527c14fd759789ef6769_aug_maskedpan.png,0.339844,0.589352,unknown,0,0.0,1.0000,True,maskedpan
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_original.png,0.421875,0.727315,unknown,0,0.0,1.0000,True,original
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_brightness_0.7.png,0.421875,0.727315,unknown,0,0.0,1.0000,True,brightness_0.7
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_brightness_1.3.png,0.421875,0.727315,unknown,0,0.0,1.0000,True,brightness_1.3
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_noise.png,0.421875,0.727315,unknown,0,0.0,1.0000,True,noise
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_flip.png,0.578125,0.727315,unknown,0,0.0,1.0000,True,flip
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_zoom.png,0.400024,0.702059,unknown,0,0.0,1.0000,True,zoom
img-1547_png_jpg.rf.a760690e2f66fad2d1754bf70604d0b5_aug_maskedpan.png,0.086458,0.582870,unknown,0,0.0,1.0000,True,maskedpan
img-1757_png_jpg.rf.ab72e9f90251a4929bd560ba7c226ce7_aug_original.png,0.486719,0.622685,unknown,0,0.0,1.0000,True,original
img-1757_png_jpg.rf.ab72e9f90251a4929bd560ba7c226ce7_aug_brightness_0.7.png,0.486719,0.622685,unknown,0,0.0,1.0000,True,brightness_0.7
img-1757_png_jpg.rf.ab72e9f90251a4929bd560ba7c226ce7_aug_brightness_1.3.png,0.486719,0.622685,unknown,0,0.0,1.0000,True,brightness_1.3
img-1757_png_jpg.rf.ab72e9f90251a4929bd560ba7c226ce7_aug_noise.png,0.486719,0.622685,unknown,0,0.0,1.0000,True,noise
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_original.png,0.298177,0.485648,unknown,0,0.0,1.0000,True,original
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_brightness_0.7.png,0.298177,0.485648,unknown,0,0.0,1.0000,True,brightness_0.7
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_brightness_1.3.png,0.298177,0.485648,unknown,0,0.0,1.0000,True,brightness_1.3
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_noise.png,0.298177,0.485648,unknown,0,0.0,1.0000,True,noise
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_flip.png,0.701823,0.485648,unknown,0,0.0,1.0000,True,flip
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_zoom.png,0.296207,0.343750,unknown,0,0.0,1.0000,True,zoom
img-664_png_jpg.rf.f487680b77feb5e4fbe37bb0f5dc2c9e_aug_maskedpan.png,0.324740,0.349537,unknown,0,0.0,1.0000,True,maskedpan
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_original.png,0.769271,0.558796,unknown,0,0.0,1.0000,True,original
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_brightness_0.7.png,0.769271,0.558796,unknown,0,0.0,1.0000,True,brightness_0.7
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_brightness_1.3.png,0.769271,0.558796,unknown,0,0.0,1.0000,True,brightness_1.3
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_noise.png,0.769271,0.558796,unknown,0,0.0,1.0000,True,noise
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_flip.png,0.230729,0.558796,unknown,0,0.0,1.0000,True,flip
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_zoom.png,0.746422,0.544761,unknown,0,0.0,1.0000,True,zoom
ppl_jpg.rf.02efdb3553488bc07a577b18b8ecca38_aug_maskedpan.png,0.788542,0.654167,unknown,0,0.0,1.0000,True,maskedpan
Screenshot-2023-02-10-163012_png_jpg.rf.209ba4970e5c4f029b70d4f516d829a0_aug_original.png,0.585156,0.575000,unknown,0,0.0,1.0000,True,original
Screenshot-2023-02-10-163012_png_jpg.rf.209ba4970e5c4f029b70d4f516d829a0_aug_brightness_0.7.png,0.585156,0.575000,unknown,0,0.0,1.0000,True,brightness_0.7
Screenshot-2023-02-10-163012_png_jpg.rf.209ba4970e5c4f029b70d4f516d829a0_aug_brightness_1.3.png,0.585156,0.575000,unknown,0,0.0,1.0000,True,brightness_1.3
Screenshot-2023-02-10-163012_png_jpg.rf.209ba4970e5c4f029b70d4f516d829a0_aug_noise.png,0.585156,0.575000,unknown,0,0.0,1.0000,True,noise
Screenshot-2023-02-10-164004_png_jpg.rf.0ba1babaea4d4605bb792f4c9a78cb15_aug_original.png,0.492969,0.486111,unknown,0,0.0,1.0000,True,original
Screenshot-2023-02-10-164004_png_jpg.rf.0ba1babaea4d4605bb792f4c9a78cb15_aug_brightness_0.7.png,0.492969,0.486111,unknown,0,0.0,1.0000,True,brightness_0.7
Screenshot-2023-02-10-164004_png_jpg.rf.0ba1babaea4d4605bb792f4c9a78cb15_aug_brightness_1.3.png,0.492969,0.486111,unknown,0,0.0,1.0000,True,brightness_1.3
Screenshot-2023-02-10-164004_png_jpg.rf.0ba1babaea4d4605bb792f4c9a78cb15_aug_noise.png,0.492969,0.486111,unknown,0,0.0,1.0000,True,noise
Screenshot-2023-02-10-164629_png_jpg.rf.e82b9b302b9361a89c3ddfb7c518c557_aug_original.png,0.454688,0.520370,unknown,0,0.0,1.0000,True,original
Screenshot-2023-02-10-164629_png_jpg.rf.e82b9b302b9361a89c3ddfb7c518c557_aug_brightness_0.7.png,0.454688,0.520370,unknown,0,0.0,1.0000,True,brightness_0.7
Screenshot-2023-02-10-164629_png_jpg.rf.e82b9b302b9361a89c3ddfb7c518c557_aug_brightness_1.3.png,0.454688,0.520370,unknown,0,0.0,1.0000,True,brightness_1.3
Screenshot-2023-02-10-164629_png_jpg.rf.e82b9b302b9361a89c3ddfb7c518c557_aug_noise.png,0.454688,0.520370,unknown,0,0.0,1.0000,True,noise
Screenshot-2023-02-10-164658_png_jpg.rf.7c15023e07e28527f38747d1272899e0_aug_original.png,0.505469,0.593056,unknown,0,0.0,1.0000,True,original
Screenshot-2023-02-10-164658_png_jpg.rf.7c15023e07e28527f38747d1272899e0_aug_brightness_0.7.png,0.505469,0.593056,unknown,0,0.0,1.0000,True,brightness_0.7
Screenshot-2023-02-10-164658_png_jpg.rf.7c15023e07e28527f38747d1272899e0_aug_brightness_1.3.png,0.505469,0.593056,unknown,0,0.0,1.0000,True,brightness_1.3
Screenshot-2023-02-10-164658_png_jpg.rf.7c15023e07e28527f38747d1272899e0_aug_noise.png,0.505469,0.593056,unknown,0,0.0,1.0000,True,noise
